# t (s)	mx ()	my ()	mz ()	Ku1.region100 (J/m3)	Dind.region100 (J/m2)
1.1674000066270006e-07	-1.452958e-08	4.610639e-09	0.88248813	804593.56	0.0032796054
1.1674501371252971e-07	-4.580306e-09	-1.0434604e-08	0.8749072	802308.8	0.0032785358
1.167500000000011e-07	4.1253085e-09	-8.4932825e-09	0.86833453	800000	0.003277428
1.167550132567675e-07	5.717799e-09	-4.8533044e-10	0.86347383	802464.4	0.00327627
1.1676000065259207e-07	3.8826435e-09	7.2799566e-10	0.861138	804877.56	0.0032750743
1.1676501410903367e-07	-3.9129766e-09	6.0666303e-09	0.8611903	807225.94	0.00327383
1.1677000197569594e-07	-1.182993e-08	-7.2799566e-09	0.86414057	809448.8	0.0032725476
1.1677501553372876e-07	8.098952e-09	-1.1405265e-08	0.8700911	811533.6	0.0032712165
1.167800031913139e-07	6.218296e-09	4.1253085e-09	0.87821317	813426.1	0.0032698489
1.1678501616396059e-07	-6.005964e-09	7.522622e-09	0.88789105	815116.1	0.0032684316
1.1679000339426854e-07	-6.73396e-09	-2.9119827e-09	0.89839315	816559.5	0.0032669795
1.1679501606197921e-07	3.9433097e-09	-1.067727e-08	0.9083781	817748.44	0.0032654775
1.1680000310266823e-07	6.6732935e-09	1.9413218e-09	0.9164479	818652.2	0.0032639415
1.1680501523692918e-07	2.5631515e-09	5.8239653e-09	0.92211753	819265.5	0.0032623564
1.1681000166902315e-07	-5.2931353e-09	4.367974e-09	0.9243432	819572.9	0.0032607373
1.1681501340418189e-07	-6.5822943e-09	-9.221278e-09	0.9228663	819572.3	0.003259069
1.1682002526529975e-07	1.3801585e-08	-4.8533044e-09	0.9183164	819261.9	0.0032573598
1.1682501241895329e-07	9.706609e-10	1.0191939e-08	0.9113466	818649.8	0.0032556187
1.1683000023744867e-07	-1.1344599e-08	4.8533044e-10	0.9028335	817745.06	0.0032538369
1.168350138190601e-07	4.0039763e-09	-9.706609e-09	0.8941621	816555	0.0032520061
1.1684000147101674e-07	4.7016386e-09	7.2799566e-10	0.8865413	815110.5	0.003250144
1.1684501401867601e-07	-7.128291e-09	4.367974e-09	0.8804365	813419.94	0.0032482338
1.1685000028081516e-07	-4.838138e-09	-8.250617e-09	0.8768139	811527.25	0.0032462948
1.1685501246452339e-07	7.659121e-09	-2.4266522e-09	0.87591	809442.6	0.003244306
1.1686002513440863e-07	-3.048482e-09	2.4266522e-09	0.87736684	807208	0.0032422787
1.1686501301089637e-07	-6.0666305e-10	-4.1253085e-09	0.8810395	804871.06	0.003240223
1.1687000160995158e-07	2.79065e-09	-2.9119827e-09	0.8863784	802457.06	0.0032381292
1.1687501550342429e-07	-2.7299837e-10	2.9119827e-09	0.89241034	799992.4	0.0032359879
1.1688000362406464e-07	3.791644e-10	-9.706609e-10	0.89822686	797540.25	0.0032338195
1.1688501664590805e-07	2.0019881e-09	-2.9119827e-09	0.9032525	795114.8	0.0032316034
1.1689000373296902e-07	1.5469908e-09	4.367974e-09	0.9064661	792778.9	0.0032293622
1.1689501655777879e-07	-4.8836375e-09	-3.397313e-09	0.9073324	790544.94	0.003227074
1.169000042143912e-07	3.7764774e-09	-5.8239653e-09	0.9059264	788470.94	0.0032247605
1.169050183033061e-07	4.0039763e-09	4.367974e-09	0.9021381	786568.3	0.0032223996
1.1691000717228697e-07	-7.3406228e-09	2.4266522e-09	0.8963068	784886.75	0.003220016
1.1691502157543336e-07	-5.126303e-09	-6.3092958e-09	0.88920337	783435.6	0.0032175842
1.1692001020973505e-07	2.21432e-09	-5.0959694e-09	0.88162893	782252.9	0.003215131
1.1692502386880351e-07	3.2153142e-09	9.706609e-10	0.8741248	781344.7	0.0032126317
1.1693001164097036e-07	-1.8199892e-10	-4.8533044e-10	0.8676117	780734.8	0.003210112
1.1693502516803528e-07	1.2436593e-09	2.4266522e-10	0.86281335	780426.4	0.0032075455
1.1694001365532638e-07	-2.6693174e-09	-1.6986565e-09	0.86000663	780427.7	0.0032049594
1.1694500257194231e-07	-3.0333153e-11	-8.0079525e-09	0.8595013	780736.1	0.0032023413
1.1695001719682826e-07	4.6713056e-09	0	0.8616027	781350.8	0.0031996768
1.1695500625738568e-07	-9.706609e-10	2.4266522e-09	0.8660101	782256.25	0.0031969943
1.1696002049966265e-07	-7.886619e-09	-2.183987e-09	0.8724073	783446.8	0.0031942676
1.1696500908258961e-07	9.099946e-10	-7.2799566e-09	0.8803919	784891.8	0.0031915242
1.1697002313187329e-07	3.8219774e-09	1.4559913e-09	0.8893621	786583.25	0.003188736
1.1697501174765044e-07	-8.796614e-10	-1.9413218e-09	0.8982729	788477.25	0.003185933
1.1698000021107344e-07	5.00497e-09	9.706609e-10	0.9064985	790552.1	0.0031831008
1.169850140605725e-07	-1.8199892e-09	7.765287e-09	0.9133665	792786.9	0.003180225
1.1699000201354652e-07	-9.190945e-09	-1.9413218e-09	0.9180046	795123.75	0.003177335
1.1699501502765815e-07	7.947286e-09	-1.11626e-08	0.9202288	797549.3	0.0031744028
1.170000000000011e-07	1.03284385e-08	1.1647931e-08	0.9201117	800000	0.00317146
1.1700501474582983e-07	-1.2497259e-08	6.794626e-09	0.91762394	795180.44	0.003168472
1.1701000295966469e-07	-6.4002954e-09	-1.5045243e-08	0.9128388	790462.06	0.0031654735
1.1701501688750741e-07	1.2982589e-08	-3.8826435e-09	0.9067048	785870.5	0.0031624332
1.1702000581155725e-07	1.6379902e-09	1.4074582e-08	0.8995742	781523.94	0.0031593824
1.1702502014579562e-07	-1.31342555e-08	-3.397313e-09	0.89167637	777447.75	0.0031562909
1.1703000864318487e-07	-3.0333153e-11	-1.11626e-08	0.8841035	773747.56	0.0031531905
1.1703502276162004e-07	8.068619e-09	7.2799566e-10	0.87754506	770443.5	0.0031500503
1.170400112220687e-07	-1.06166034e-10	4.8533044e-10	0.87210333	767621.6	0.0031469022
1.1704500007539555e-07	-6.976625e-10	2.4266522e-10	0.8681428	765307.6	0.0031437308
1.170500148437888e-07	5.4599675e-10	2.4266522e-09	0.86637586	763530.8	0.0031405203
1.1705500458336465e-07	-7.901786e-09	-9.706609e-10	0.8664652	762337	0.0031373037
1.1706001985724703e-07	-3.1546479e-09	-1.067727e-08	0.86818105	761733.1	0.0031340488
1.1706500935237458e-07	1.31342555e-08	-5.5813e-09	0.8717891	761734.8	0.0031307894
1.1707002455962512e-07	-2.8816494e-10	1.2375926e-08	0.8769292	762342.2	0.0031274927
1.1707501391030472e-07	-1.7350564e-08	-3.8826435e-09	0.88284296	763539.4	0.0031241928
1.1708000330228867e-07	6.976625e-09	-1.6015905e-08	0.88929737	765309.06	0.0031208731
1.1708501834108718e-07	1.46812456e-08	3.397313e-09	0.89614546	767636.75	0.0031175176
1.1709000778182765e-07	-2.8209832e-09	1.6015905e-08	0.9024613	770462.3	0.0031141604
1.1709502253050314e-07	-1.4211082e-08	0	0.907827	773769.4	0.0031107683
1.1710001115478829e-07	1.4256581e-09	-1.6501234e-08	0.9123214	777472.25	0.0031073757
1.1710502538092673e-07	1.0002357e-08	6.3092958e-09	0.91557163	781550.4	0.0031039498
1.1711001364603223e-07	-8.402283e-09	4.367974e-09	0.9173625	785897.9	0.0031005247
1.1711500164232089e-07	1.0009941e-09	-1.0191939e-08	0.9182302	790466.5	0.003097084
1.1712001551903075e-07	4.807805e-09	5.8239653e-09	0.9185418	795209.3	0.0030936103
1.1712500380738158e-07	-6.15763e-09	4.8533044e-10	0.9184687	800003.6	0.003090139
1.1713001749185603e-07	1.5166576e-09	-8.250617e-09	0.9186446	804822.2	0.0030866365
1.1713500542484592e-07	6.2334626e-09	3.8826435e-09	0.9197521	809540.2	0.003083138
1.1714001875021853e-07	-4.9139706e-09	5.8239653e-09	0.9217387	814131.06	0.0030796085
1.1714500589975962e-07	-4.6409725e-09	-1.1647931e-08	0.9247464	818476.1	0.0030760844
1.171500182218891e-07	1.4408247e-08	0	0.9289468	822550.7	0.003072531
1.1715500507462314e-07	-1.3346587e-09	1.4074582e-08	0.9335873	826250.06	0.003068984
1.1716001704118497e-07	-1.3938084e-08	-8.735948e-09	0.93817294	829552.9	0.0030654087
1.1716500315863544e-07	1.0768269e-08	-1.2133261e-08	0.9422534	832374.3	0.0030618412
1.171700149612518e-07	9.403277e-09	1.2133261e-08	0.9451202	834698.5	0.0030582452
1.1717500079978348e-07	-1.5227243e-08	6.3092958e-09	0.94630337	836464.94	0.0030546596
1.1718001206828087e-07	-8.94828e-10	-1.6015905e-08	0.9460366	837664.3	0.003051046
1.1718502381877761e-07	1.3498253e-08	6.3092958e-09	0.94446033	838267.1	0.0030474248
1.1719001052343035e-07	-9.099946e-09	5.8239653e-09	0.9419728	838265.1	0.0030438136
1.1719502303701182e-07	1.289159e-09	-6.794626e-09	0.93952984	837658	0.003040177
1.1720001047030389e-07	2.0929876e-09	5.338635e-09	0.93761677	836461.6	0.0030365528
1.1720502337354324e-07	-5.1111364e-09	-2.4266522e-09	0.93653226	834682.7	0.0030329037
1.1721000996936947e-07	1.2284926e-09	-3.397313e-09	0.936698	832367.5	0.0030292685
1.1721502191298701e-07	2.8513163e-09	3.8826435e-09	0.93785405	829529.1	0.0030256107
1.1722000797861291e-07	-5.4296345e-09	4.8533044e-09	0.93946093	826240.9	0.0030219676
1.1722501922157066e-07	-9.099946e-10	-4.8533044e-09	0.94116664	822521.56	0.0030183024
1.1723000531423878e-07	4.6409725e-09	3.8826435e-09	0.94237053	818466.56	0.0030146523
1.1723501767912727e-07	-4.6409725e-09	9.706609e-10	0.9424217	814098.6	0.0030109813
1.1724000487684068e-07	2.608651e-09	-5.8239653e-09	0.94125986	809530.56	0.0030073272
1.1724501829306334e-07	4.0343093e-09	2.4266522e-09	0.93892	804788	0.0030036524
1.172500000000011e-07	-5.5813e-09	4.8533044e-10	0.9354518	800000	0.0029999998
1.1725501642069906e-07	6.0666305e-11	-6.3092958e-09	0.93150735	799227.56	0.002996323
1.1726000462974666e-07	1.0313272e-08	-2.4266522e-09	0.92800844	798471.56	0.0029926659
1.172650186687957e-07	-1.7289897e-09	1.0191939e-08	0.9252094	797735.7	0.002988992
1.172700064920719e-07	-1.2588258e-08	-4.8533044e-09	0.92380345	797039.44	0.0029853387
1.1727501986148617e-07	9.0089465e-09	-1.3589252e-08	0.92427504	796386.56	0.0029816693
1.1728000790082575e-07	8.296118e-09	7.765287e-09	0.9263182	795793.6	0.0029780213
1.1728502132156415e-07	-1.1420432e-08	6.794626e-09	0.9294514	795264.3	0.0029743582
1.1729000927399462e-07	-2.4114857e-09	-9.706609e-09	0.93339384	794812.2	0.0029707174
1.1729502299409459e-07	8.220284e-09	-1.9413218e-09	0.9373743	794439.8	0.0029670624
1.1730001084335336e-07	1.4104916e-09	6.3092958e-09	0.9403489	794156.8	0.002963432
1.173050239283224e-07	-6.1121304e-09	1.4559913e-09	0.9421695	793964.7	0.0029597883
1.1731001152947398e-07	-2.972649e-09	-4.8533044e-09	0.942545	793868.5	0.0029561704
1.173150248662156e-07	6.764293e-09	-1.9413218e-09	0.9412284	793868.9	0.00295254
1.1732001278750642e-07	1.0919935e-09	7.2799566e-09	0.9388059	793965.75	0.0029489354
1.1732500142586927e-07	-9.4942765e-09	2.9119827e-09	0.93598396	794157.3	0.0029453386
1.1733001617815816e-07	2.1233207e-10	-9.706609e-09	0.9332176	794442.25	0.0029417318
1.1733500508846538e-07	8.311284e-09	-1.4559913e-09	0.93117535	794813.4	0.0029381532
1.1734001936215687e-07	7.295123e-09	7.2799566e-09	0.9305932	795268.4	0.0029345655
1.1734500766159715e-07	-8.705615e-09	7.2799566e-09	0.93152654	795795.4	0.0029310067
1.1735002091639742e-07	-1.0343605e-08	-9.221278e-09	0.9337388	796391.6	0.0029274411
1.1735500818763701e-07	1.18754295e-08	-1.067727e-08	0.93715674	797041.5	0.0029239056
1.1736002124028948e-07	6.5519608e-09	1.067727e-08	0.9411045	797741.44	0.0029203636
1.173650087881944e-07	-1.0707603e-08	8.250617e-09	0.94465667	798473.56	0.0029168525
1.1737002183245344e-07	-8.159618e-09	-1.26185915e-08	0.94742066	799233.4	0.0029133365
1.1737500958845057e-07	1.2785423e-08	-9.706609e-09	0.94892734	800001.56	0.002909851
1.1738002298440855e-07	6.6126273e-09	1.5530574e-08	0.9488439	800773.56	0.0029063632
1.1738501072862678e-07	-1.46812456e-08	2.9119827e-09	0.9474216	801529.5	0.0029029076
1.1739002427969812e-07	1.789656e-09	-1.3589252e-08	0.94528097	802265.06	0.0028994496
1.1739501268919984e-07	1.1223267e-08	2.4266522e-09	0.94289	802961.3	0.002896024
1.1740000125011376e-07	-2.79065e-09	1.0191939e-08	0.94089854	803611.25	0.0028926155
1.1740501511345968e-07	-9.190945e-09	-5.338635e-09	0.9400963	804207.1	0.0028892064
1.17410003515737e-07	3.3063137e-09	-9.706609e-09	0.94060075	804733.9	0.002885832
1.1741501691305876e-07	8.3795335e-09	6.3092958e-09	0.9423363	805188.5	0.0028824587
1.1742000411709073e-07	-7.4012894e-09	6.5519608e-09	0.9451512	805559.06	0.0028791218
1.1742501674531447e-07	-4.549973e-09	-3.397313e-09	0.94840246	805843.56	0.0028757867
1.1743000358293289e-07	1.8351557e-09	-5.338635e-09	0.95126635	806034.75	0.0028724887
1.1743501579028336e-07	7.9776195e-09	1.9413218e-09	0.95329356	806131.44	0.002869194
1.1744000276493492e-07	-6.127297e-09	1.067727e-08	0.95410454	806131.4	0.0028659364
1.1744501576013493e-07	-1.0616604e-08	-7.765287e-09	0.95344096	806034.2	0.002862683
1.1745000356438076e-07	1.0798602e-08	-1.067727e-08	0.951658	805842.6	0.0028594683
1.1745501759817103e-07	8.94828e-09	1.26185915e-08	0.9493579	805557.6	0.0028562576
1.1746000656510995e-07	-1.1769263e-08	1.067727e-08	0.9470089	805186.56	0.0028530865
1.174650209577642e-07	-1.182993e-08	-1.26185915e-08	0.9452803	804731.56	0.0028499225
1.1747000928304409e-07	1.67439e-08	-8.735948e-09	0.94474626	804204.4	0.002846798
1.1747502291455983e-07	5.505467e-09	1.7957227e-08	0.9454116	803608.2	0.0028436824
1.1748001026866023e-07	-1.9473884e-08	1.9413218e-09	0.9471013	802958.25	0.0028406074
1.1748502264268067e-07	3.1243148e-09	-1.7471896e-08	0.9495303	802258.25	0.0028375427
1.1749000954181653e-07	1.4802579e-08	2.9119827e-09	0.9520269	801526.4	0.0028345191
1.1749502213534453e-07	-5.3234683e-09	1.2133261e-08	0.9539171	800766.56	0.0028315058
1.1750000000000111e-07	-1.2679258e-08	-7.2799566e-09	0.95487076	800000	0.0028285398
1.1750501555754413e-07	8.174784e-09	-1.067727e-08	0.9547881	802730.4	0.0028255794
1.175100036495891e-07	6.8249593e-09	8.735948e-09	0.9538227	805402.94	0.0028226615
1.1751501771191637e-07	-7.947286e-09	2.9119827e-09	0.952418	808003.9	0.002819757
1.1752000628771206e-07	-1.10716e-09	-4.367974e-09	0.9512879	810465.7	0.0028168955
1.1752502042100476e-07	1.7744894e-09	1.9413218e-09	0.95091444	812774.3	0.0028140491
1.1753000843356076e-07	-2.7754834e-09	-3.8826435e-09	0.95157206	814870.1	0.0028112459
1.1753502131721863e-07	5.058053e-09	-9.706609e-10	0.9533116	816741.25	0.0028084586
1.1754000815531561e-07	-1.3043255e-09	5.338635e-09	0.9558106	818339.25	0.0028057166
1.1754501988067314e-07	-4.3528074e-09	-3.397313e-09	0.95850176	819655.44	0.002802991
1.1755000570753055e-07	5.8542984e-09	-9.706609e-10	0.9607449	820655.75	0.0028003112
1.1755501703451965e-07	3.4124797e-10	5.338635e-09	0.9621111	821334.8	0.0027976492
1.1756000318059329e-07	-7.659121e-09	-1.4559913e-09	0.9622525	821675	0.0027950318
1.1756501554244749e-07	6.976625e-10	-7.765287e-09	0.96124274	821674.4	0.0027924336
1.1757000320379005e-07	8.311284e-09	1.4559913e-09	0.9595117	821332.75	0.0027898808
1.1757501731886385e-07	-4.8229714e-09	9.221278e-09	0.9575219	820651.9	0.0027873479
1.1758000610349269e-07	-8.37195e-09	-7.765287e-09	0.95590514	819649.3	0.0027848608
1.1758502017156698e-07	7.568121e-09	-6.794626e-09	0.9551291	818330.9	0.0027823956
1.1759000810840771e-07	2.3887357e-09	8.735948e-09	0.9553451	816731	0.0027799772
1.1759502077608788e-07	-7.628788e-09	-4.8533044e-10	0.95640653	814858.56	0.0027775816
1.1760000712554072e-07	3.0408986e-09	-4.8533044e-09	0.9579391	812762.4	0.0027752342
1.176050185283241e-07	5.156636e-09	6.3092958e-09	0.9594255	810453.8	0.0027729103
1.1761000443106544e-07	-7.886619e-09	4.367974e-09	0.960291	807992.56	0.0027706334
1.1761501643729802e-07	-2.8513163e-09	-9.221278e-09	0.9602592	805392.4	0.002768382
1.1762000395092429e-07	7.037291e-09	-9.706609e-10	0.9592393	802719.8	0.0027661775
1.1762501822511283e-07	-1.076827e-09	6.3092958e-09	0.95733696	799990.1	0.0027639982
1.1763000768366347e-07	-4.2769743e-09	-1.4559913e-09	0.95501184	797273.9	0.002761867
1.1763502308908691e-07	1.2739924e-09	-9.706609e-10	0.9527287	794586.8	0.0027597616
1.1764001257441624e-07	3.3366468e-10	1.9413218e-09	0.9509433	791998.9	0.0027577062
1.1764500140651347e-07	-1.3043255e-09	1.4559913e-09	0.949974	789536.7	0.0027556883
1.1765001507024694e-07	-7.4316225e-10	9.706609e-10	0.9499459	787228	0.0027536994
1.1765500267195605e-07	-1.7593228e-09	4.8533044e-10	0.95072335	785132.06	0.0027517595
1.1766001566213373e-07	1.68349e-09	-2.9119827e-09	0.9519721	783260.8	0.0027498493
1.1766500327535242e-07	2.4418187e-09	4.367974e-09	0.9533264	781662.1	0.002747988
1.1767001709416812e-07	-6.0817973e-09	3.397313e-09	0.95438457	780345.2	0.0027461569
1.1767500600412773e-07	-4.868471e-09	-6.794626e-09	0.95480126	779344.2	0.0027443748
1.1768002087048239e-07	6.1727965e-09	-3.8826435e-09	0.95450705	778664.75	0.0027426241
1.1768501035227126e-07	1.8806554e-09	4.8533044e-09	0.9535734	778324.8	0.0027409228
1.1769002532331576e-07	-2.8513163e-09	0	0.9522192	778326	0.0027392535
1.1769501451073114e-07	4.8533044e-10	-1.9413218e-09	0.9508347	778668.44	0.0027376343
1.177000034747777e-07	-1.5924905e-09	9.706609e-10	0.9498199	779345.75	0.0027360567
1.1770501785387342e-07	-2.153654e-09	-1.9413218e-09	0.94948405	780353.4	0.002734512
1.1771000655966702e-07	3.2001477e-09	-2.9119827e-09	0.94997865	781665	0.0027330178
1.177150207881237e-07	3.184981e-09	4.367974e-09	0.95132565	783273.4	0.0027315582
1.1772000931849309e-07	-6.627794e-09	9.706609e-10	0.9532986	785136.9	0.0027301477
1.177250233700034e-07	-6.8249595e-10	-7.765287e-09	0.9555276	787244.94	0.0027287733
1.1773001148053627e-07	9.827941e-09	2.9119827e-09	0.9576168	789542.8	0.0027274487
1.1773502492638967e-07	-3.7006447e-09	1.1647931e-08	0.95922786	792017.8	0.0027261605
1.1774001265708026e-07	-1.2178761e-08	-5.338635e-09	0.960095	794605.6	0.0027249223
1.1774500029178975e-07	7.295123e-09	-9.706609e-09	0.96021485	797278.25	0.002723727
1.1775000000000112e-07	9.024113e-09	1.0191939e-08	0.9597689	800000	0.002722572
1.1775501504019342e-07	-1.4059416e-08	6.794626e-09	0.95912665	804901.6	0.002721458
1.177600035032154e-07	-3.442813e-09	-1.4559913e-08	0.9587919	809700.25	0.002720394
1.1776501763206561e-07	1.2694424e-08	1.4559913e-09	0.9591099	814370.1	0.002719368
1.1777000589193465e-07	-4.5651394e-09	1.0191939e-08	0.9603202	818789.6	0.0027183923
1.1777501912791558e-07	-8.720781e-09	-6.794626e-09	0.96236366	822934.1	0.0027174558
1.1778000587395595e-07	7.2799566e-09	-7.2799566e-09	0.9648206	826696.2	0.0027165692
1.1778501731554207e-07	4.974637e-09	9.706609e-09	0.9671575	830054.9	0.002715723
1.1779000235036359e-07	-9.827941e-09	4.8533044e-10	0.9688737	832923.44	0.0027149257
1.1779501258266344e-07	1.6531568e-09	-8.735948e-09	0.96964025	835286.56	0.0027141694
1.1780002309106973e-07	5.8239653e-09	3.8826435e-09	0.969327	837090.8	0.0027134588
1.1780500904726093e-07	-3.8219774e-09	4.8533044e-09	0.96824616	838303.2	0.0027127964
1.1781002195552664e-07	-5.1642193e-09	-1.9413218e-09	0.96679854	838916.6	0.0027121762
1.1781501046234574e-07	2.4266522e-10	-5.8239653e-09	0.9654994	838914.6	0.0027116043
1.1782002486746313e-07	6.658127e-09	1.4559913e-09	0.96484536	838296.94	0.0027110751
1.1782501316843893e-07	-4.8305546e-09	7.765287e-09	0.96499205	837079.9	0.002710594
1.1783000036683373e-07	-7.1737905e-09	-7.765287e-09	0.9657987	835281.06	0.0027101585
1.1783501191134122e-07	1.0260189e-08	-3.8826435e-09	0.96691	832916	0.0027097673
1.1784002223580767e-07	1.7744894e-09	9.706609e-09	0.967825	830030.06	0.0027094216
1.1784500625436904e-07	-1.1496264e-08	-9.706609e-10	0.96806467	826687.56	0.0027091238
1.1785001615122612e-07	5.156636e-09	-1.3589252e-08	0.9674046	822906.25	0.00270887
1.1785500189674586e-07	1.2284927e-08	9.706609e-09	0.96587926	818783	0.0027086635
1.1786001538770506e-07	-1.3043255e-08	1.0191939e-08	0.9636536	814340.06	0.0027085019
1.178650052544716e-07	-5.2779687e-09	-1.6015905e-08	0.9612045	809692	0.0027083873
1.1787002154372352e-07	1.5742906e-08	-2.4266522e-09	0.95897657	804866.06	0.0027083182
1.1787501185134965e-07	1.0919935e-09	1.4559913e-08	0.9572973	799988.4	0.002708295
1.1788000101679016e-07	-1.6531569e-08	9.706609e-10	0.9563453	795111.94	0.0027083186
1.1788501444124541e-07	1.9716549e-10	-1.8442556e-08	0.95606625	790289.25	0.0027083878
1.1789000124206827e-07	1.8442556e-08	2.9119827e-09	0.9561999	785644.9	0.0027085026
1.1789501298822005e-07	-4.398307e-09	1.9898549e-08	0.9563889	781204.25	0.002708664
1.1790002514039291e-07	-1.8184725e-08	-5.8239653e-09	0.9563173	777061.1	0.0027088718
1.1790501312427522e-07	6.127297e-09	-1.6501234e-08	0.95574224	773298.7	0.0027091245
1.1791000289298001e-07	1.4984577e-08	6.3092958e-09	0.9545243	769954.1	0.0027094232
1.1791501949722425e-07	-7.825953e-09	1.3589252e-08	0.95276767	767067.56	0.0027097694
1.1792001087375028e-07	-1.1556931e-08	-8.735948e-09	0.95072174	764714.25	0.0027101596
1.1792500180823534e-07	7.79562e-09	-1.0191939e-08	0.9486542	762915.7	0.0027105955
1.1793001732611314e-07	8.4629495e-09	8.735948e-09	0.9469193	761695.25	0.0027110793
1.1793500629650352e-07	-4.8836375e-09	5.8239653e-09	0.945839	761084.4	0.002711606
1.1794002044642612e-07	-6.4002954e-09	-3.397313e-09	0.94556886	761086	0.0027121813
1.1794500879536746e-07	2.3811524e-09	-9.706609e-09	0.94613606	761700.2	0.0027127988
1.1795002328668173e-07	1.0282939e-08	-4.8533044e-10	0.9474511	762923.3	0.0027134651
1.1795501290200692e-07	-3.6399783e-10	1.2133261e-08	0.94927984	764724.1	0.0027141734
1.1796000300977157e-07	-1.44537475e-08	0	0.9512822	767079.3	0.0027149268
1.1796501867104787e-07	4.0949755e-10	-1.4559913e-08	0.95315725	769967.6	0.002715729
1.1797000814791266e-07	1.5485075e-08	1.9413218e-09	0.954656	773313.9	0.0027165716
1.179750225269075e-07	-4.625806e-09	1.4559913e-08	0.9556161	777098.9	0.0027174638
1.1798001060626702e-07	-1.2482093e-08	-8.735948e-09	0.9560348	781224.44	0.0027183956
1.1798502397602659e-07	1.2497259e-08	-1.1647931e-08	0.95609295	785667.94	0.0027193762
1.1799001192749835e-07	9.160612e-09	1.6986565e-08	0.9560378	790314.3	0.002720397
1.1799500035042475e-07	-1.8973386e-08	8.250617e-09	0.95615745	795113.3	0.0027214615
1.1800000000000112e-07	-4.079809e-09	-2.135454e-08	0.95671415	800000	0.002722572
1.1800501431673328e-07	1.9572466e-08	-9.706609e-10	0.9577539	800718.4	0.00272373
1.1801000313939254e-07	-2.79065e-09	1.8927887e-08	0.9589746	801421.9	0.0027249258
1.180150166632744e-07	-1.5219658e-08	-5.8239653e-09	0.9602506	802106.25	0.0027261707
1.1802000380074379e-07	7.3102897e-09	-1.11626e-08	0.96118736	802753.9	0.0027274524
1.180250160032124e-07	7.0979578e-09	8.250617e-09	0.96143967	803361.4	0.002728784
1.1803000237721241e-07	-9.554943e-09	1.9413218e-09	0.961058	803912.7	0.002730151
1.1803501481375205e-07	1.0313271e-09	-8.735948e-09	0.960205	804405.25	0.0027315682
1.1804000275545148e-07	4.944304e-09	4.8533044e-10	0.9590294	804825.8	0.00273302
1.1804501726403246e-07	-5.103553e-09	2.9119827e-09	0.95785457	805172.5	0.0027345226
1.1805000656610804e-07	-1.4863245e-09	-3.8826435e-09	0.95715344	805435.94	0.0027360593
1.1805502136535422e-07	3.3063137e-09	0	0.9569693	805614.75	0.0027376462
1.1806000988211133e-07	1.5697407e-09	3.8826435e-09	0.9572904	805704.2	0.0027392653
1.18065022877294e-07	-4.898804e-09	4.8533044e-10	0.95815676	805703.94	0.002740934
1.18070009621896e-07	-1.10716e-09	-4.8533044e-09	0.9591566	805613.9	0.0027426344
1.1807502141669221e-07	6.6960433e-09	-4.8533044e-10	0.9599365	805434.7	0.0027443843
1.1808000752258891e-07	3.0333153e-11	6.794626e-09	0.9603383	805171.06	0.002746166
1.1808501989467906e-07	-6.1121304e-09	2.9119827e-09	0.9601769	804824.1	0.002747997
1.1809000782527076e-07	-4.367974e-09	-4.8533044e-09	0.9593739	804403.06	0.002749858
1.1809502220397309e-07	6.005964e-09	-4.367974e-09	0.958145	803910.25	0.0027517693
1.18100011411012e-07	3.002982e-09	8.250617e-09	0.9568405	803358.2	0.00275371
1.1810500074377917e-07	-8.675282e-09	0	0.9556065	802753.25	0.0027556894
1.1811001495795602e-07	1.8048226e-09	-6.3092958e-09	0.95474327	802102	0.002757717
1.181150027663886e-07	4.868471e-09	1.4559913e-09	0.9544982	801421	0.0027597728
1.181200157257191e-07	-2.4114857e-09	5.8239653e-09	0.95470405	800714.1	0.0027618762
1.1812500266247987e-07	-3.6172285e-09	-2.9119827e-09	0.9552339	799999.7	0.0027640068
1.181300150080322e-07	3.1622311e-09	-4.367974e-09	0.9559321	799281.56	0.0027661854
1.1813500229474092e-07	3.8523105e-09	2.9119827e-09	0.9564476	798578.3	0.0027683903
1.1814001581939474e-07	-2.472152e-09	9.706609e-10	0.95652443	797893.9	0.002770643
1.181450041892683e-07	-8.94828e-10	-9.706609e-10	0.9561318	797246.1	0.0027729208
1.1815001851829222e-07	-4.0343093e-09	-1.9413218e-09	0.95528805	796638.44	0.002775246
1.1815500738479456e-07	1.3346587e-09	-3.397313e-09	0.9540411	796086.8	0.0027775953
1.1816002150992116e-07	4.155642e-09	6.794626e-09	0.9526987	795594.25	0.0027799914
1.1816500974447839e-07	-8.356784e-09	3.8826435e-09	0.95157284	795173.5	0.00278241
1.1817002343595822e-07	-3.0939815e-09	-9.221278e-09	0.95074725	794827.1	0.0027848752
1.181750113567717e-07	1.1951262e-08	-2.9119827e-09	0.9504109	794563.75	0.0027873619
1.1818002476665451e-07	0	1.3589252e-08	0.95061946	794385.2	0.0027898948
1.1818501288285603e-07	-1.5143826e-08	-2.9119827e-09	0.9511686	794295.7	0.0027924483
1.1819000101016526e-07	7.84112e-09	-1.5530574e-08	0.9518542	794295.94	0.002795034
1.1819501467193253e-07	1.43930805e-08	1.067727e-08	0.95251715	794386.25	0.0027976658
1.1820000280826136e-07	-1.3240421e-08	1.26185915e-08	0.95290995	794564.44	0.0028003154
