# t (s)	mx ()	my ()	mz ()	Ku1.region100 (J/m3)
1.0985752095449077e-07	-3.2181051e-09	9.111538e-09	0.78272444	798046.2
1.0986000310459878e-07	-1.1258919e-08	-1.5185897e-09	0.7879319	798309.25
1.0986251086014128e-07	-6.074359e-09	-1.2148718e-08	0.7924344	798581.6
1.0986501840150104e-07	1.0203024e-08	-1.2148718e-08	0.7961143	798859.56
1.0986750029063262e-07	1.1958893e-08	-1.5185897e-09	0.7989223	799139.2
1.0987000770764351e-07	6.074359e-09	1.5185897e-08	0.80086327	799425.25
1.0987251498885607e-07	2.3253404e-09	1.3667307e-08	0.8018163	799713.25
1.098750222446253e-07	-8.921714e-09	6.074359e-09	0.80172575	800002.6
1.0987750391582656e-07	-1.4426602e-08	-7.5929485e-09	0.80063456	800288.94
1.0988001111200903e-07	7.5929485e-10	-1.0630128e-08	0.7985974	800577.1
1.0988251832775097e-07	1.0914864e-08	3.0371794e-09	0.7957423	800862.75
1.0988502550695126e-07	7.68786e-09	1.3667307e-08	0.7921839	801145.25
1.0988750693720925e-07	-5.5048877e-09	3.0371794e-09	0.7880509	801420.4
1.0989001400050291e-07	-7.213301e-09	-3.0371794e-09	0.783334	801692.56
1.0989252102609015e-07	2.2778845e-09	0	0.77820325	801958.2
1.0989500240407423e-07	7.782772e-09	-6.074359e-09	0.7729222	802213.4
1.0989750963310492e-07	8.542067e-09	-3.0371794e-09	0.7675825	802462.5
1.0990001676659846e-07	9.111538e-09	1.5185897e-08	0.76239634	802701.8
1.0990252399538695e-07	-4.555769e-09	1.2148718e-08	0.75747746	802930.4
1.099050056820346e-07	-8.921714e-09	6.074359e-09	0.75297225	803145.3
1.0990751295223456e-07	-4.745593e-09	-3.0371794e-09	0.74890417	803349.8
1.099100202156051e-07	-1.7084134e-09	3.0371794e-09	0.7454658	803541.25
1.099125019107254e-07	6.2641825e-09	-6.074359e-09	0.74282956	803716.7
1.0991500919052551e-07	1.16741585e-08	-3.0371794e-09	0.741018	803879.4
1.0991751674447438e-07	4.555769e-09	9.111538e-09	0.7400616	804026.6
1.0992002415517812e-07	2.657532e-09	6.074359e-09	0.73994035	804157.94
1.0992250622058426e-07	4.2710333e-09	3.0371794e-09	0.74065036	804271.6
1.0992501373905644e-07	4.460857e-09	6.074359e-09	0.7422212	804369.5
1.0992752145024376e-07	2.4677083e-09	6.074359e-09	0.7446343	804450.25
1.0993000355059486e-07	-5.4099756e-09	6.074359e-09	0.74778944	804512.7
1.0993251127394228e-07	-6.548918e-09	1.2148718e-08	0.75162446	804557.9
1.0993501892755747e-07	-2.1355167e-09	-6.074359e-09	0.7559592	804585
1.0993750093837906e-07	3.0846352e-09	-1.2148718e-08	0.76062244	804593.8
1.0994000859898015e-07	1.4070682e-08	0	0.76562643	804584.75
1.0994251617303606e-07	1.5304536e-08	9.111538e-09	0.77081877	804557.56
1.099450238593969e-07	6.8811096e-10	1.8223076e-08	0.77603906	804512.1
1.0994750581932658e-07	-9.099674e-09	9.111538e-09	0.7810562	804449.3
1.0995001348982045e-07	-9.692873e-09	-4.555769e-09	0.78580624	804368.6
1.0995252112616863e-07	-5.0540563e-09	-9.111538e-09	0.79010653	804270.44
1.0995500298361405e-07	2.7524438e-09	-9.111538e-09	0.7938325	804156.56
1.0995751040563082e-07	1.1863982e-09	-3.0371794e-09	0.7969909	804025.1
1.0996001774508031e-07	3.4168268e-09	0	0.7994497	803877.6
1.0996252496685254e-07	8.162419e-09	3.0371794e-09	0.8010977	803714.9
1.0996500665285373e-07	1.22910855e-08	3.0371794e-09	0.8018589	803539.2
1.0996751392240375e-07	8.921714e-09	9.111538e-09	0.80174094	803347.75
1.0997002110315626e-07	-5.6947114e-10	1.5185897e-08	0.80077136	803143
1.0997250267858841e-07	-1.1294511e-08	1.2148718e-08	0.79902154	802928.1
1.0997500981762293e-07	-1.6799397e-08	-3.0371794e-09	0.7964994	802699.3
1.099775169257505e-07	-7.877684e-09	-1.5185897e-08	0.79326326	802459.9
1.0998002405808005e-07	2.5626201e-09	-1.2148718e-08	0.78937304	802210.6
1.0998250552240736e-07	2.0311138e-08	-6.074359e-09	0.78498703	801955.44
1.099850125021994e-07	1.8223076e-08	9.111538e-09	0.78016925	801689.8
1.0998751954905829e-07	4.1761217e-09	1.2148718e-08	0.77512103	801417.5
1.0999000112457205e-07	-6.454006e-09	6.074359e-09	0.7700168	801142.3
1.0999250825871168e-07	-3.6066505e-09	0	0.76484984	800859.8
1.0999501548559162e-07	5.6947114e-09	-3.0371794e-09	0.7597861	800574
1.099975227797302e-07	5.6947114e-09	-1.2148718e-08	0.7549607	800285.75
1.1000000000000095e-07	1.8982371e-09	0	0.75057155	800000
1.1000250934513783e-07	-5.1252402e-09	9.111538e-09	0.746702	803640.4
1.1000501680259489e-07	-5.9794467e-09	-3.0371794e-09	0.74373114	807263.44
1.1000752403547694e-07	-2.8473557e-10	-6.074359e-09	0.7417612	810857.4
1.1001000571735519e-07	1.2623277e-08	0	0.7407542	814372.25
1.1001251306505961e-07	1.4616425e-08	3.0371794e-09	0.7408412	817866.8
1.1001502034554296e-07	4.460857e-09	1.2148718e-08	0.7421802	821290.25
1.1001750210651535e-07	-6.2167267e-09	1.2148718e-08	0.7448919	824595.7
1.100200094015593e-07	-1.7416326e-08	-3.0371794e-09	0.7491666	827837.94
1.1002251677537079e-07	-6.1811347e-09	-1.8223076e-08	0.75494003	830969.8
1.1002502409572284e-07	1.1626702e-08	-1.2148718e-08	0.7619477	833978.7
1.1002750571612184e-07	1.0203024e-08	0	0.7698831	836823.9
1.1003001295724773e-07	2.0406048e-09	9.111538e-09	0.77894056	839553
1.1003252016239224e-07	1.8507812e-09	3.0371794e-09	0.7889775	842125.1
1.1003500183860064e-07	2.4202522e-09	-4.555769e-09	0.79963267	844506.4
1.1003750877064824e-07	2.8473557e-09	0	0.8107546	846736.1
1.1004001572918013e-07	3.0371794e-09	9.111538e-09	0.8218872	848780.44
1.1004252280632567e-07	-5.0777844e-09	1.3667307e-08	0.8326817	850631.2
1.1004500396804655e-07	-1.4284234e-08	6.074359e-09	0.8427782	852265.2
1.1004751048864082e-07	-1.6324838e-08	-1.5185897e-08	0.85225314	853709.4
1.1005001699691434e-07	4.1049377e-09	-1.9741666e-08	0.860682	854940.44
1.1005252341578432e-07	2.178227e-08	-9.111538e-09	0.8676465	855953.75
1.1005500386230561e-07	1.951625e-08	6.074359e-09	0.87277174	856737.75
1.1005750975744882e-07	7.5929485e-09	1.8223076e-08	0.87609863	857306.2
1.100600157129789e-07	-2.657532e-09	1.2148718e-08	0.87759566	857647.2
1.1006252159884964e-07	-1.2670733e-08	1.2148718e-08	0.8772202	857759.8
1.1006500184901284e-07	-1.2433453e-08	-1.5185897e-09	0.8750211	857645.6
1.1006750772040933e-07	-4.6506807e-09	-1.5185897e-08	0.8709789	857302.94
1.1007001365187219e-07	5.884535e-09	-6.074359e-09	0.86522454	856732.94
1.1007251956260309e-07	1.0535216e-08	0	0.85801446	855938.1
1.1007502520657704e-07	6.64383e-09	1.5185897e-09	0.8497461	854921.56
1.100775053922791e-07	5.5048877e-09	-1.5185897e-09	0.8408828	853700.8
1.100800112297057e-07	7.213301e-09	6.074359e-09	0.8314055	852255.6
1.1008251681575378e-07	7.403125e-09	1.0630128e-08	0.8216012	850603.5
1.1008502252954133e-07	-5.1252402e-09	7.5929485e-09	0.81179607	848750.7
1.1008750294840547e-07	-1.2908012e-08	1.3667307e-08	0.8024679	846726.2
1.1009000900516868e-07	-1.7463782e-08	-3.0371794e-09	0.79370767	844496.44
1.1009251501162588e-07	-7.0234774e-09	-2.1260256e-08	0.78579926	842090.2
1.1009502126001523e-07	7.972596e-09	-2.4297435e-08	0.7788501	839516.8
1.1009750205178365e-07	1.5185897e-08	-3.0371794e-09	0.77293146	836815.2
1.1010000857057921e-07	1.7653605e-08	9.111538e-09	0.76801705	833940.4
1.1010251520397872e-07	1.38571306e-08	1.2148718e-08	0.7643366	830930.6
1.1010502194490505e-07	3.7015624e-09	2.1260256e-08	0.76196176	827798
1.1010750336509541e-07	-5.884535e-09	1.5185897e-08	0.7607552	824588.44
1.1011001042037325e-07	-9.775921e-09	1.2148718e-08	0.7605022	821248.75
1.1011251761735285e-07	-1.0060656e-08	6.074359e-09	0.7611096	817824.44
1.101150248992332e-07	-1.328766e-08	0	0.76247174	814329.25
1.1011750662094172e-07	-1.3145292e-08	-2.4297435e-08	0.76447004	810813.7
1.1012001405761545e-07	4.0337538e-09	-2.1260256e-08	0.76700395	807218.94
1.1012252149997508e-07	1.3809675e-08	-1.8223076e-08	0.76982236	803595.7
1.1012500346540636e-07	2.4392346e-08	-9.111538e-09	0.7725771	799995
1.1012751107409317e-07	3.227003e-08	6.074359e-09	0.7750883	796357.2
1.1013001873125005e-07	1.3619851e-08	2.7334615e-08	0.77723306	792733.8
1.1013250077994967e-07	-1.2813101e-08	3.0371794e-08	0.77889365	789175.7
1.1013500850065075e-07	-2.1260256e-08	1.2148718e-08	0.77993995	785623.7
1.1013751609149782e-07	-2.201955e-08	-1.2148718e-08	0.78015196	782128.94
1.1014002384674927e-07	-1.7179046e-08	-1.5185897e-08	0.77936727	778705
1.1014250602710796e-07	5.4099756e-09	-2.7334615e-08	0.7774897	775399.1
1.1014501368631418e-07	2.0690784e-08	-1.8223076e-08	0.77444875	772156.56
1.1014752143847217e-07	2.3158492e-08	0	0.7703306	769024.5
1.1015000365036722e-07	2.2209374e-08	9.111538e-09	0.76524645	766045.4
1.1015251146324929e-07	1.4046955e-08	1.2148718e-08	0.7590768	763169.7
1.1015501938666779e-07	3.7964742e-09	1.8223076e-08	0.75184596	760440.2
1.1015750173123195e-07	-7.213301e-09	1.5185897e-08	0.7437288	757893.2
1.1016000955852492e-07	-1.328766e-08	1.2148718e-08	0.73472905	755486.5
1.1016251739877226e-07	-1.4046955e-08	1.2148718e-08	0.7251223	753256.5
1.1016502532087258e-07	-1.7273958e-08	-1.5185897e-08	0.71512645	751212.25
1.1016750789013232e-07	-1.6324838e-08	-2.7334615e-08	0.7050328	749379.2
1.1017001623189546e-07	2.657532e-09	-2.4297435e-08	0.6947656	747727.4
1.1017252452890514e-07	1.8982371e-08	-2.1260256e-08	0.6845581	746283.1
1.1017500711269193e-07	2.7714261e-08	-1.8223076e-08	0.67474246	745063.9
1.101775156016339e-07	2.9992147e-08	6.074359e-09	0.66541255	744049.25
1.1018002423370299e-07	2.1450079e-08	1.2148718e-08	0.6569145	743256.7
1.101825074473748e-07	5.884535e-09	2.4297435e-08	0.649491	742694.3
1.1018501632466341e-07	-1.7084134e-09	6.074359e-09	0.64311546	742352.7
1.1018752544580144e-07	-8.921714e-09	3.0371794e-09	0.6379663	742240.2
1.1019000894702353e-07	-1.8602723e-08	-6.074359e-09	0.6341682	742355.1
1.1019251805655078e-07	-1.1199599e-08	-1.2148718e-08	0.63178843	742698.9
1.1019500172587108e-07	-1.5185897e-09	-1.5185897e-08	0.6310242	743263.7
1.1019751107666909e-07	2.4677083e-09	-2.4297435e-08	0.6318859	744058.8
1.1020002049047314e-07	1.3477483e-08	-2.1260256e-08	0.63430834	745076.3
1.1020250435843072e-07	2.4582171e-08	-1.2148718e-08	0.6381495	746298.7
1.1020501376798428e-07	3.692071e-08	0	0.643412	747745.8
1.1020752309679376e-07	4.1227338e-08	1.2148718e-08	0.6499861	749400.9
1.1021000692085792e-07	2.1467875e-08	1.8223076e-08	0.6577087	751237.2
1.1021251630240981e-07	-8.589523e-09	2.4297435e-08	0.6666283	753285.2
1.1021502555305849e-07	-1.7890885e-08	2.1260256e-08	0.6764545	755518.94
1.1021750943283308e-07	-1.257582e-08	3.0371794e-09	0.6868113	757904.4
1.1022001882135963e-07	-5.030328e-09	-1.5185897e-08	0.69769853	760480.7
1.1022250227102716e-07	1.8033253e-09	-1.2148718e-08	0.7087464	763185.1
1.1022501109329031e-07	3.7964742e-10	-1.2148718e-08	0.72003424	766062.7
1.102275199574042e-07	-5.6947114e-10	9.111538e-09	0.7312699	769075.2
1.1023000323999685e-07	5.884535e-09	0	0.74214387	772178.1
1.1023251197774068e-07	1.1958893e-08	-1.2148718e-08	0.7526566	775422.9
1.1023502037898253e-07	1.6941765e-08	0	0.76249194	778764.7
1.1023750302371231e-07	1.3335115e-08	2.4297435e-08	0.7714457	782155.44
1.1024001116634033e-07	1.0440304e-09	2.4297435e-08	0.77965426	785651.44
1.1024251920169905e-07	-1.8460355e-08	1.8223076e-08	0.78696215	789204.25
1.1024500150149074e-07	-3.222554e-08	7.5929485e-09	0.79320884	792762.9
1.1024750920768159e-07	-1.8377309e-08	-1.9741666e-08	0.7984405	796386.6
1.1025000000000095e-07	8.542067e-09	-3.4927563e-08	0.8025325	800000
1.1025250266156309e-07	2.4677082e-08	-1.8223076e-08	0.8056882	811271.9
1.102550099376163e-07	1.7985796e-08	1.0630128e-08	0.80843025	822519.7
1.1025751684082605e-07	1.200635e-08	1.8223076e-08	0.8110271	833676.44
1.1026002347307898e-07	1.4711338e-09	1.9741666e-08	0.8133827	844698.4
1.1026250440040068e-07	-1.4901161e-08	1.0630128e-08	0.81566966	855432.75
1.102650107518422e-07	-1.6158744e-08	-3.0371794e-09	0.81822485	866058.5
1.102675168857335e-07	-7.6285405e-09	-4.555769e-09	0.8215462	876421.2
1.1027002266620971e-07	-3.0490432e-09	-1.2148718e-08	0.8261541	886479.3
1.1027250293206426e-07	-1.7558693e-09	-1.8223076e-08	0.83209753	896097.5
1.1027500877895354e-07	8.162419e-09	-7.5929485e-09	0.839178	905435.8
1.1027751430711771e-07	1.770106e-08	3.0371794e-09	0.8471131	914354.75
1.1028001962583083e-07	1.305038e-08	1.2148718e-08	0.8562282	922819.9
1.1028252505196777e-07	3.891386e-09	2.4297435e-08	0.8666553	930798.56
1.1028500480062929e-07	-1.480625e-08	2.1260256e-08	0.877915	938184.94
1.1028750954163597e-07	-2.5531289e-08	0	0.8895211	945101.1
1.1029001425280776e-07	-1.1911438e-08	-2.201955e-08	0.90079784	951442.25
1.1029251873199132e-07	1.5328265e-08	-2.0500961e-08	0.9113309	957183.06
1.102950228569357e-07	2.6622775e-08	3.7964742e-09	0.9208046	962300.6
1.1029750079773734e-07	1.328766e-08	2.201955e-08	0.92877877	966732.25
1.1030000407218979e-07	-1.1042401e-08	2.353814e-08	0.9346517	970552.44
1.1030250702945993e-07	-2.3466956e-08	-1.5185897e-09	0.9377764	973697.6
1.1030500968387455e-07	-8.447155e-09	-1.9741666e-08	0.93819785	976155.3
1.1030751214247344e-07	1.7416326e-08	-1.8223076e-08	0.9363619	977916.3
1.1031001500076442e-07	2.3870331e-08	9.111538e-09	0.9324712	978973.94
1.1031251879603748e-07	5.6947114e-10	2.5816025e-08	0.92651457	979323.5
1.1031502329428591e-07	-1.5660456e-08	5.315064e-09	0.91896	978963.06
1.103175023490171e-07	-1.4236778e-08	-6.074359e-09	0.9107015	977908.2
1.1032000709218026e-07	7.5929485e-10	-1.3667307e-08	0.90240383	976141.25
1.1032251163602854e-07	1.1958893e-08	-6.074359e-09	0.8947025	973676.6
1.1032501525343825e-07	9.965745e-09	0	0.8878781	970525.56
1.1032751819253442e-07	1.4236778e-09	9.870833e-09	0.8821274	966700.6
1.1033002105407221e-07	-9.491186e-10	7.5929485e-09	0.8778146	962216.4
1.1033252378411508e-07	4.2710335e-10	6.074359e-09	0.875385	957090.75
1.1033500151842509e-07	-1.3097836e-08	9.111538e-09	0.8747312	951404.25
1.1033750606536655e-07	-1.912474e-08	-1.5185897e-09	0.8753522	945059.7
1.103400112569905e-07	-2.3253404e-09	-1.9741666e-08	0.87688065	938138.9
1.1034251645171093e-07	1.0582672e-08	-1.2148718e-08	0.8792407	930670.5
1.1034502176501642e-07	1.9789121e-08	0	0.8822065	922683.94
1.1034750138022415e-07	1.7392598e-08	1.2148718e-08	0.8852264	914300.3
1.1035000582527591e-07	3.7964742e-10	2.2778845e-08	0.8877687	905382.5
1.1035251022497417e-07	-2.0073857e-08	1.3667307e-08	0.88922876	896047.4
1.1035501477506098e-07	-2.4155067e-08	-1.0630128e-08	0.8893043	886331.44
1.1035751951133893e-07	-8.542067e-10	-2.4297435e-08	0.88787967	876272.6
1.1036002480779928e-07	1.4901161e-08	-1.5185897e-08	0.88482237	865909.4
1.1036250542746068e-07	1.6609574e-08	0	0.8798383	855390.75
1.1036501196423464e-07	1.4236778e-08	1.3667307e-08	0.87245536	844543.7
1.1036751839778249e-07	3.227003e-09	1.8223076e-08	0.8626976	833520.44
1.1037002455548984e-07	-1.1389423e-08	1.8223076e-08	0.85077024	822365.4
1.1037250517792477e-07	-1.4616425e-08	0	0.8370295	811236.5
1.1037501126114688e-07	-7.972596e-09	-7.5929485e-09	0.8212516	799949.25
1.103775171816686e-07	-3.4168268e-09	-6.074359e-09	0.80357504	788662.9
1.1038002393569699e-07	-8.352243e-09	-9.111538e-09	0.78404117	777417.8
1.1038250528179185e-07	-2.657532e-09	-1.5185897e-08	0.7630245	766374.75
1.1038501266129741e-07	1.1009775e-08	-9.111538e-09	0.74045706	755348.9
1.1038752000274496e-07	1.7084133e-08	-3.0371794e-09	0.7170059	744500.25
1.1039000213003742e-07	1.02504805e-08	6.074359e-09	0.69323623	733977.7
1.1039250989230285e-07	3.0371794e-09	1.2148718e-08	0.6687964	723607.44
1.1039501819277358e-07	-1.4426602e-08	1.8223076e-08	0.6441052	713538.4
1.1039750156963913e-07	-2.5816025e-08	-3.0371794e-09	0.6197817	703907.7
1.1040001045548547e-07	-2.353814e-08	-1.8223076e-08	0.5958116	694558.06
1.1040252003414431e-07	-1.8223076e-08	-2.4297435e-08	0.57298255	685625.25
1.1040500463055053e-07	-7.213301e-09	-3.6446153e-08	0.5520302	677229.4
1.1040751502617851e-07	6.454006e-09	-3.3408973e-08	0.5328812	669232.44
1.1041000036599029e-07	1.02504805e-08	-2.4297435e-08	0.51605713	661827.75
1.1041251185793983e-07	3.7964742e-09	-3.0371794e-08	0.50136316	654892.8
1.1041502379155743e-07	4.555769e-09	-2.7334615e-08	0.4893314	648534.75
1.1041751046709675e-07	9.870833e-09	-1.8223076e-08	0.4804048	642834.9
1.1042002315964994e-07	1.993149e-08	-2.7334615e-08	0.47460306	637698.8
1.104225104584666e-07	2.2778845e-08	-2.1260256e-08	0.47208667	633251.94
1.1042502356179148e-07	1.4236778e-08	0	0.47268578	629420.3
1.1042751095452521e-07	-3.7964742e-09	-6.074359e-09	0.47609824	626298
1.1043002391799339e-07	-1.2528365e-08	-1.5185897e-08	0.4820619	623832.6
1.1043251123737196e-07	-1.1009775e-08	-1.8223076e-08	0.49027812	622084.1
1.1043502415463651e-07	-1.0262344e-09	-3.0371794e-08	0.5007993	621023.56
1.1043751148121576e-07	1.3904587e-08	-2.4297435e-08	0.51312983	620676.5
1.1044002441195244e-07	1.8317987e-08	-1.8223076e-08	0.52705395	621037.25
1.1044251169387194e-07	5.1252402e-09	-1.2148718e-08	0.5417725	622097.2
1.1044502462992952e-07	-1.0440304e-09	-9.111538e-09	0.5570828	623873.6
1.1044751135645372e-07	1.5185897e-09	-1.5185897e-08	0.5722126	626323
1.1045002353756229e-07	5.5048877e-09	-6.074359e-09	0.5871404	629486
1.1045250999350479e-07	7.0234774e-09	-1.2148718e-08	0.60137427	633285.8
1.104550221349869e-07	1.176907e-08	-1.2148718e-08	0.6150169	637785.75
1.1045750844945257e-07	1.02504805e-08	0	0.6274973	642876
1.1046002000564098e-07	-7.118389e-09	1.2148718e-08	0.6387522	648640.44
1.1046250568588036e-07	-1.1389423e-08	-6.074359e-09	0.6483286	654939.25
1.104650167725723e-07	-1.4746929e-08	0	0.65632856	661877.1
1.1046750196196043e-07	-1.5423176e-08	-1.2148718e-08	0.66261536	669284.8
1.1047001254183444e-07	-6.1692706e-10	-1.2148718e-08	0.6674765	677285.8
1.1047252287891642e-07	1.7843428e-08	-3.0371794e-09	0.6710667	685774.44
1.1047500737454325e-07	1.4236778e-08	0	0.6735292	694623.2
1.1047751723152136e-07	-3.5117387e-09	0	0.67500365	703979.25
1.1048000117894577e-07	-1.176907e-08	0	0.6755932	713614.9
1.1048251033852611e-07	-1.1199599e-08	9.111538e-09	0.67559224	723689.9
1.1048501922542011e-07	-1.1958893e-08	-4.1761217e-09	0.6753846	734067.2
1.1048750252071662e-07	-7.213301e-09	-9.111538e-09	0.67539394	744596.8
1.1049001115691539e-07	2.8473557e-10	0	0.67601943	755452.75
1.1049251971208392e-07	-3.7015624e-09	3.0371794e-09	0.6775491	766485.3
1.1049500253741419e-07	-9.681009e-09	-6.074359e-09	0.6801211	777536.1
1.1049751096549447e-07	-9.3013615e-09	-6.074359e-09	0.68398684	788789.5
1.1050000000000096e-07	5.813351e-10	0	0.6894137	800000
1.1050252342037393e-07	1.0108113e-08	-3.0371794e-09	0.6968281	807667.25
1.1050500636377867e-07	1.1531791e-08	1.2148718e-08	0.7059978	815181.6
1.1050751444358664e-07	-3.4168268e-09	6.074359e-09	0.7171457	822712
1.1051002255924964e-07	-1.84129e-08	9.111538e-09	0.7301367	830152.25
1.1051250511933959e-07	-6.1692704e-09	0	0.7446086	837398.8
1.105150129333848e-07	5.1252402e-09	-3.0371794e-09	0.76075375	844571.25
1.1051752049083884e-07	3.7964742e-10	3.0371794e-09	0.7782614	851565.94
1.1052000241345121e-07	-5.315064e-09	7.5929485e-09	0.79653573	858287.56
1.1052250964115125e-07	-1.1199599e-08	3.0371794e-09	0.81544846	864847.56
1.105250165835367e-07	-1.4616425e-08	-1.5185897e-08	0.8344221	871149.44
1.1052752328392915e-07	9.111538e-09	-1.3667307e-08	0.8530289	877168.3
1.1053000431369287e-07	2.1165343e-08	3.0371794e-09	0.87047553	882824.1
1.1053251047537065e-07	1.0345392e-08	2.1260256e-08	0.8865381	888210.4
1.1053501631837546e-07	-1.2623277e-08	2.2778845e-08	0.9004567	893246.2
1.1053752184011225e-07	-2.3965244e-08	3.0371794e-09	0.91167384	897911.75
1.1054000144148573e-07	-1.3679171e-08	-1.4426602e-08	0.9196671	902146.75
1.1054250577141501e-07	9.764057e-09	-2.201955e-08	0.92441756	906021.5
1.1054500958195088e-07	2.4985546e-08	-2.2778845e-09	0.9258201	909475.9
1.1054751344789137e-07	1.4046955e-08	2.2778845e-08	0.92384195	912496.8
1.1055001768627142e-07	-1.1484334e-08	2.505673e-08	0.9186477	915072.8
1.105525223881456e-07	-2.249411e-08	-7.5929485e-10	0.9107013	917193.4
1.105550022688885e-07	-4.745593e-09	-2.1260256e-08	0.90076315	918835.56
1.1055750823827714e-07	1.02504805e-08	-1.2148718e-08	0.88927484	920026.5
1.1056001392621659e-07	1.0819951e-08	1.5185897e-09	0.87700015	920741.2
1.1056251878085174e-07	2.2778845e-09	9.111538e-09	0.8647013	920977.25
1.105650230871962e-07	-3.7964742e-09	4.555769e-09	0.8530233	920734.2
1.1056750148680693e-07	-5.6947114e-10	1.5185897e-09	0.8426473	920022.75
1.1057000485186771e-07	3.6066505e-09	3.0371794e-09	0.8338944	918831.56
